image_id,year,image_path,mean_brightness,mean_red,mean_green,mean_blue
01182,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0344_alvin-record_541281_Meny, Grand Hôtel Royal, SFK_s Hubertusmiddag, 1918/0002.jpg",0.9226697909101913,0.9836944557915758,0.9618164771695715,0.8224984397694262
01183,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0350_alvin-record_541398_Meny, Hasselbacken, Lars Flodquist 40 år, 1918/0001.jpg",0.7475866225584646,0.8515318184716085,0.7793162225150175,0.6119118266887681
01184,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0350_alvin-record_541398_Meny, Hasselbacken, Lars Flodquist 40 år, 1918/0002.jpg",0.7885395783753255,0.8898679404974392,0.8217589987842103,0.6539917958443273
01185,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0350_alvin-record_541398_Meny, Hasselbacken, Lars Flodquist 40 år, 1918/0003.jpg",0.8056935120062517,0.9105396375035524,0.8387422518826371,0.6677986466325662
01186,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0368_alvin-record_541473_Meny, Grand Hôtel Royal, 1918/0001.jpg",0.8095761895346532,0.8825495628562927,0.8440201559857171,0.7021588497619495
01187,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0368_alvin-record_541473_Meny, Grand Hôtel Royal, 1918/0002.jpg",0.8809816874699827,0.9745572035723237,0.9175224542692476,0.7508654045683768
01188,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0376_alvin-record_541344_Meny, Grand Hôtel Royal, Kungl. Svea Art.Reg., 1918/0001.jpg",0.8683084401660458,0.9557130606331317,0.8974525981537477,0.7517596617112577
01189,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0376_alvin-record_541344_Meny, Grand Hôtel Royal, Kungl. Svea Art.Reg., 1918/0002.jpg",0.8805961990774571,0.9722242837352332,0.911547604775606,0.758016708721532
01190,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0425_alvin-record_541295_Meny, Strömsholms Slott, 1918/0001.jpg",0.8713221065353021,0.9363685710203055,0.8967912016585291,0.7808065469270713
01191,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0425_alvin-record_541295_Meny, Strömsholms Slott, 1918/0002.jpg",0.8938292475555039,0.9569944427423749,0.9210170960745411,0.8034762038495957
01192,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0484_alvin-record_541288_Meny, 1918/0001.jpg",0.908461999165986,0.9714784025589402,0.9482108663778012,0.805696728561216
01193,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/0484_alvin-record_541288_Meny, 1918/0002.jpg",0.8929713940163109,0.9589539422965032,0.9303646787906558,0.7895955609617734
01194,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/6393_alvin-record_547364_Meny, 1918/0001.jpg",0.7882227164486196,0.8184110689635388,0.8051526432061119,0.7411044371762082
01195,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/6394_alvin-record_547150_Meny, 1918/0001.jpg",0.8280527695361771,0.8969934909270727,0.8529141135620917,0.734250704119367
01196,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/6398_alvin-record_547110_Meny, 1918/0001.jpg",0.7204267461255047,0.7821497678018575,0.7577962266104503,0.6213342439642061
01197,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/6398_alvin-record_547110_Meny, 1918/0002.jpg",0.8600059114190548,0.9343918546986102,0.887992742168983,0.7576331373895712
01198,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/6398_alvin-record_547110_Meny, 1918/0003.jpg",0.8157137936874096,0.8944877399489211,0.8429388851128687,0.7097147560004394
01199,1918,"data/MA_Menyer/menus_by_year_swedish_only/1918/7245_alvin-record_548281_Meny, Strand Hotel, 1918/0001.jpg",0.7378447294951201,0.8127545945531928,0.7692798899542925,0.6314997039778749
01200,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0250_alvin-record_541157_Meny, Stockholms slott_ Hubertusmiddagen, 1919/0001.jpg",0.830374431022409,0.9042731967787114,0.8589720325630253,0.7278780637254902
01201,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0250_alvin-record_541157_Meny, Stockholms slott_ Hubertusmiddagen, 1919/0002.jpg",0.8859224830362021,0.9620054555503758,0.9164699966802284,0.7792919968780018
01202,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0351_alvin-record_541343_Meny, Villa Hemsta, 1919/0001.jpg",0.86158097039103,0.9340983138945232,0.8865948275862069,0.7640497696923595
01203,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0351_alvin-record_541343_Meny, Villa Hemsta, 1919/0002.jpg",0.8836239297295244,0.9538224381290128,0.9121756314528026,0.7848737196067588
01204,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0351_alvin-record_541343_Meny, Villa Hemsta, 1919/0003.jpg",0.865924871344586,0.9370643403409474,0.8913840090374638,0.7693262646553466
01205,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0387_alvin-record_541282_Meny, Criterion Restaurant, 1919/0001.jpg",0.8773763225528309,0.9562609642071115,0.9053848994955126,0.770483103955868
01206,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0387_alvin-record_541282_Meny, Criterion Restaurant, 1919/0002.jpg",0.8816628703111681,0.964115138356067,0.9114602426115376,0.7694132299658993
01207,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0421_alvin-record_541453_Meny, Residentet, 1919/0001.jpg",0.8441641500350141,0.9133555179884454,0.872277606355042,0.7468593257615547
01208,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/0421_alvin-record_541453_Meny, Residentet, 1919/0002.jpg",0.875776845894608,0.9405622209821428,0.9035350741859245,0.7832332425157562
01209,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/2627_alvin-record_543601_Meny, Länsresidenset Marieholm, 1919/2627 0001.jpg",0.7851905960547434,0.8699284012791507,0.8149515922308272,0.6706917946542522
01210,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/2627_alvin-record_543601_Meny, Länsresidenset Marieholm, 1919/2627 0002.jpg",0.8337375837100817,0.9187248591956213,0.8651755213095602,0.7173123706250635
01211,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/2627_alvin-record_543601_Meny, Länsresidenset Marieholm, 1919/2627 0003.jpg",0.8496824330693817,0.934763472234308,0.8810217615152572,0.7332620654585799
01212,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/6397_alvin-record_547397_Meny, Standard Hotel, 1919/0001.jpg",0.7824339726577716,0.8641054124464356,0.8062609817312686,0.676935523795611
01213,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/6397_alvin-record_547397_Meny, Standard Hotel, 1919/0002.jpg",0.770188153920452,0.85774154230314,0.796438890191612,0.6563840292666041
01214,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/6399_alvin-record_547192_Meny, Standard Hotel, 1919/0001.jpg",0.8451286661341324,0.9139468040505676,0.8690930876399146,0.7523461067119156
01215,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/6400_alvin-record_547325_Meny, Standard Hotel, 1919/0001.jpg",0.8104155009404619,0.9049414641258434,0.8369453770254083,0.6893596616701343
01216,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/6401_alvin-record_547419_Meny, Standard Hotel, 1919/0001.jpg",0.8535379325729362,0.9153788964084236,0.8806404213221604,0.7645944799882242
01217,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/6401_alvin-record_547419_Meny, Standard Hotel, 1919/0002.jpg",0.8538774601134491,0.9070138971916683,0.8798470794144218,0.7747714037342579
01218,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/7244_alvin-record_548045_Meny, Vikbolandsbanan, 1919/0001.jpg",0.7723371277368016,0.8212059364186849,0.8051520622761488,0.6906533845155709
01219,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/7246_alvin-record_548219_Meny, 1919/0001.jpg",0.6995271569275858,0.7618921909041394,0.7237273138422036,0.6129619660364147
01220,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/7247_alvin-record_548153_Meny, Strand Hotel, 1919/0001.jpg",0.7855734814443455,0.8519493417632205,0.8204664289958408,0.6843046735739751
01221,1919,"data/MA_Menyer/menus_by_year_swedish_only/1919/7247_alvin-record_548153_Meny, Strand Hotel, 1919/0002.jpg",0.8014586908965938,0.8630981210179288,0.8365455376105102,0.7047324140613425
01222,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0249_alvin-record_541183_Meny, 1920/0001.jpg",0.708990097196286,0.772540898303766,0.7261242413632121,0.6283051519218799
01223,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0249_alvin-record_541183_Meny, 1920/0002.jpg",0.8798317381926855,0.9502209107327142,0.9053955650741159,0.7838787387712263
01224,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0249_alvin-record_541183_Meny, 1920/0003.jpg",0.8800037607635649,0.9512344625350139,0.9049507858699035,0.7838260338857765
01225,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0293_alvin-record_541155_Meny, Hasselbacken, 1920/0001.jpg",0.8827019527540363,0.9605911724554494,0.9119035991355233,0.7756110866711355
01226,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0293_alvin-record_541155_Meny, Hasselbacken, 1920/0002.jpg",0.8687484640413652,0.9402632305428857,0.8998439261232568,0.7661382354579532
01227,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0293_alvin-record_541155_Meny, Hasselbacken, 1920/0003.jpg",0.8852095847141673,0.9625685023128969,0.9143230676953882,0.778737184134217
01228,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0354_alvin-record_541426_Meny, Grand Hôtel Royal, 1920/0001.jpg",0.8442750658887588,0.9295220231988144,0.8729862875382712,0.7303168869291903
01229,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0354_alvin-record_541426_Meny, Grand Hôtel Royal, 1920/0002.jpg",0.862240230119826,0.9515892565359477,0.8932976409313728,0.7418337928921569
01230,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0361_alvin-record_541336_Meny, 1920/0001.jpg",0.8755678822635826,0.9388633578431372,0.9115012254901961,0.7763390634574142
01231,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0361_alvin-record_541336_Meny, 1920/0002.jpg",0.8647498436223449,0.9206527410768995,0.8975117043887867,0.776085085401348
01232,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0363_alvin-record_541449_Meny, Släktmöte, 1920/0001.jpg",0.7173749255208984,0.7835000819595355,0.7347415493864744,0.6338831452166854
01233,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0363_alvin-record_541449_Meny, Släktmöte, 1920/0002.jpg",0.8787496555141195,0.9494359959893048,0.9044932502755889,0.7823197202774651
01234,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0363_alvin-record_541449_Meny, Släktmöte, 1920/0003.jpg",0.8764677676626208,0.9472058580376596,0.9013872597650171,0.7808101851851851
01235,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0429_alvin-record_541318_Meny, Grand Hôtel Royal, Hubertusmiddag, 1920/0001.jpg",0.768452957733481,0.8339161791169957,0.7978669192967884,0.6735757747866589
01236,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/0429_alvin-record_541318_Meny, Grand Hôtel Royal, Hubertusmiddag, 1920/0002.jpg",0.7858118838844668,0.8540056188523264,0.819207384892901,0.6842226479081732
01237,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/2098_alvin-record_543047_Meny, Standard Hotel, 1920/2098 0001.jpg",0.7855634499170038,0.8846690447012139,0.8184598214285713,0.6535614836212263
01238,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/2098_alvin-record_543047_Meny, Standard Hotel, 1920/2098 0002.jpg",0.8011824913905436,0.9086442384509186,0.8365523053564781,0.6583509303642343
01239,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/6404_alvin-record_547469_Meny, Standard Hotel, 1920/0001.jpg",0.8234429774052056,0.9106519325371993,0.8491542162077597,0.7105227834706578
01240,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/6404_alvin-record_547469_Meny, Standard Hotel, 1920/0002.jpg",0.8128056066176472,0.8987656319630127,0.8402762227049911,0.6993749651849377
01241,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/6406_alvin-record_547604_Meny, Standard Hotel, 1920/0001.jpg",0.7708042132587859,0.8713124197362653,0.7992458390105243,0.6418543810295684
01242,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/6406_alvin-record_547604_Meny, Standard Hotel, 1920/0002.jpg",0.7909655610357997,0.8897306254034537,0.818823882433632,0.6643421752703138
01243,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7248_alvin-record_548007_Meny, 1920/0001.jpg",0.682382891057064,0.7638010182808331,0.7092643931648103,0.5740832617255482
01244,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7248_alvin-record_548007_Meny, 1920/0002.jpg",0.750321117222729,0.8269234575290065,0.7808273721310229,0.6432125220081574
01245,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7249_alvin-record_548238_Meny, Rosenbad, 1920/0001.jpg",0.7007313814651248,0.7529430735142353,0.7352951135949736,0.6139559572861653
01246,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7250_alvin-record_548211_Meny, Högkvarteret, 1920/0001.jpg",0.7554573867793385,0.8231536252560725,0.7859004609306409,0.6573180741513024
01247,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7250_alvin-record_548211_Meny, Högkvarteret, 1920/0002.jpg",0.7574870052187541,0.8286318824404763,0.789369849502301,0.6544592837134854
01248,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7250_alvin-record_548211_Meny, Högkvarteret, 1920/0003.jpg",0.7470210114354477,0.8210430647221237,0.7779726903939286,0.6420472791902906
01249,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7260_alvin-record_548048_Meny, 1920/0001.jpg",0.7959191740032133,0.8691165711686013,0.8180454712194242,0.7005954796216146
01250,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7260_alvin-record_548048_Meny, 1920/0002.jpg",0.7473581593338304,0.8032304826292934,0.7771519929979823,0.6616920023742159
01251,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7260_alvin-record_548048_Meny, 1920/0003.jpg",0.7258434919418066,0.7836620140629124,0.7550757207311176,0.63879274103139
01252,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7260_alvin-record_548048_Meny, 1920/0004.jpg",0.7183887821226976,0.7755347941733511,0.7472667738970589,0.6323647782976826
01253,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7260_alvin-record_548048_Meny, 1920/0005.jpg",0.7158017981694182,0.7724126042911522,0.7438782373135484,0.6311145529035542
01254,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7260_alvin-record_548048_Meny, 1920/0006.jpg",0.7332787038112837,0.7913512343424955,0.7625048756805206,0.6459800014108351
01255,1920,"data/MA_Menyer/menus_by_year_swedish_only/1920/7265_alvin-record_548078_Meny, Villa Brännskeppet, 1920/0001.jpg",0.819678875874249,0.8650889306194177,0.8500650525540405,0.743882644449289
01256,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/0220_alvin-record_541085_Meny, Kongl. Skånska Dragon reg tet, 1921/0001.jpg",0.7509265115003698,0.8452192531255621,0.7761854369041193,0.6313748444714278
01257,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/0220_alvin-record_541085_Meny, Kongl. Skånska Dragon reg tet, 1921/0002.jpg",0.7506426202321724,0.8355345667495855,0.776073828163106,0.6403194657838261
01258,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/0220_alvin-record_541085_Meny, Kongl. Skånska Dragon reg tet, 1921/0003.jpg",0.7598889462549424,0.8548608274328251,0.7852380911855482,0.6395679201464536
01259,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/0221_alvin-record_541226_Meny, Kongl. Skånska Dragon reg tet, 1921/0001.jpg",0.7246608506785374,0.8203277470450797,0.7503146999648769,0.603340105025655
01260,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/0221_alvin-record_541226_Meny, Kongl. Skånska Dragon reg tet, 1921/0002.jpg",0.7261194021465553,0.8162038680845198,0.7517968675092287,0.6103574708459177
01261,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/0221_alvin-record_541226_Meny, Kongl. Skånska Dragon reg tet, 1921/0003.jpg",0.7289097365834355,0.8250372194776346,0.7540346871170343,0.6076573031556373
01262,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/0660_alvin-record_541668_Meny, Hasselbacken, 1921/0001.jpg",0.888948043662422,0.9596090754106071,0.9172834251320455,0.7899516304446131
01263,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/0660_alvin-record_541668_Meny, Hasselbacken, 1921/0002.jpg",0.921550886647394,0.9817566369496517,0.9554645696419594,0.8274314533505709
01264,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/1610_alvin-record_542761_Meny, Kastenhof, 1921/0001.jpg",0.9128483164098973,0.9576709216295214,0.9512592910805627,0.8296147365196077
01265,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/1610_alvin-record_542761_Meny, Kastenhof, 1921/0002.jpg",0.952946506076389,0.9807614554610907,0.9809098067938112,0.8971682559742649
01266,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/2101_alvin-record_543050_Meny, Standard Hotel, 1921/2101 0001.jpg",0.8691345073372801,0.9342252151459626,0.9004601461191507,0.7727181607467266
01267,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/2101_alvin-record_543050_Meny, Standard Hotel, 1921/2101 0002.jpg",0.8971068403516026,0.9351166614989368,0.9262547986061896,0.8299490609496812
01268,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/2101_alvin-record_543050_Meny, Standard Hotel, 1921/2101 0003.jpg",0.9506350250681809,0.970998587159684,0.9743012207880755,0.9066052672567829
01269,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/2101_alvin-record_543050_Meny, Standard Hotel, 1921/2101 0004.jpg",0.9245441181356914,0.9617781738143824,0.9526707550544141,0.8591834255382776
01270,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/2101_alvin-record_543050_Meny, Standard Hotel, 1921/2101 0005.jpg",0.839910569787894,0.9027786965701885,0.8704808829383665,0.7464721298551268
01271,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/5246_alvin-record_546479_Meny, Kastenhof, 1921/0001.jpg",0.8983183286901718,0.9352236376887713,0.9349847479752771,0.8247466004064667
01272,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/5246_alvin-record_546479_Meny, Kastenhof, 1921/0002.jpg",0.9508396621782771,0.9732561027128244,0.9784205971790891,0.9008422866429182
01273,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/6411_alvin-record_547579_Meny, Strömsholmen, 1921/0001.jpg",0.8066416538630378,0.8970287578650864,0.8348025497512438,0.6880936539727832
01274,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/6412_alvin-record_547658_Meny, Standard Hotel, 1921/0001.jpg",0.8585353477328433,0.9197190995789342,0.8844005555948342,0.7714863880247611
01275,1921,"data/MA_Menyer/menus_by_year_swedish_only/1921/6412_alvin-record_547658_Meny, Standard Hotel, 1921/0002.jpg",0.8981447828780952,0.9343330763044401,0.922570469368637,0.8375308029612086
